user_id,ip_address,entity_id,veracity,entity_category,entity_category2,entity_set,experiment_id,dwell,n_dwells,mobile,btn_likes,btn_read_later,btn_shares,condition,item_order,ldwell,likes_0,likes_1,read_later_0,read_later_1,shares_0,shares_1,attention,ipblock
1653780032930_azhr1,47.14.139.240,o9n_vxtcj,1,news,news_true,oct9_news,e0j5KD,1323,1,0,47,0,3,-0.5,68,7.18765716411496,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_9bSpY,1,news,news_true,oct9_news,e0j5KD,4299,1,0,77,0,3,-0.5,69,8.36613771649628,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_KlWOX,1,news,news_true,oct9_news,e0j5KD,1649,1,0,105,0,13,-0.5,70,7.4079243225596,0,0,0,0,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_rloc5,1,news,news_true,oct9_news,e0j5KD,1301,1,0,38,0,2,-0.5,71,7.17088847851251,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_2rGZI,1,news,news_true,oct9_news,e0j5KD,1526,1,0,141,0,20,-0.5,72,7.3304052118444,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_GBLfW,1,news,news_true,oct9_news,e0j5KD,1850,1,0,72,0,12,-0.5,73,7.52294091807237,0,0,0,0,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_Ox3cJ,1,news,news_true,oct9_news,e0j5KD,1783,1,0,193,0,16,-0.5,74,7.48605261786314,0,0,0,0,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_Aolwk,1,news,news_true,oct9_news,e0j5KD,1651,1,0,73,0,6,-0.5,75,7.40913644392013,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_XY074,1,news,news_true,oct9_news,e0j5KD,735,1,0,11,0,1,-0.5,76,6.59987049921284,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_RXkkg,1,news,news_true,oct9_news,e0j5KD,4273,2,0,30387,0,3211,-0.5,77,8.36007143564403,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_gd3Rf,1,news,news_true,oct9_news,e0j5KD,1238,1,0,459,0,43,-0.5,78,7.12125245324454,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_0ekSv,1,news,news_true,oct9_news,e0j5KD,1476,1,0,429,0,32,-0.5,79,7.29709100516042,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_1NzgH,1,news,news_true,oct9_news,e0j5KD,1,1,0,35,0,3,-0.5,80,0,0,0,0,0,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_6XOQS,1,news,news_true,oct9_news,e0j5KD,1587,2,0,106,0,6,-0.5,81,7.36960072052641,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_clRuX,1,news,news_true,oct9_news,e0j5KD,2306,2,0,1344,0,75,-0.5,82,7.743269700829,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_jWKzW,1,news,news_true,oct9_news,e0j5KD,75,1,0,481,0,28,-0.5,83,4.31748811353631,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_1Y8XL,1,news,news_true,oct9_news,e0j5KD,4332,1,0,1334,0,231,-0.5,84,8.37378460812088,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_bl8G5,1,news,news_true,oct9_news,e0j5KD,123,1,0,27,0,1,-0.5,85,4.81218435537242,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_JAWEa,1,news,news_true,oct9_news,e0j5KD,3167,1,0,263,0,17,-0.5,86,8.06054004653864,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_ptyNi,1,news,news_true,oct9_news,e0j5KD,3666,1,0,76,0,6,-0.5,87,8.20685642839965,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_zfV7H,1,news,news_true,oct9_news,e0j5KD,1584,1,0,4458,0,251,-0.5,88,7.36770857237437,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_CMunG,1,news,news_true,oct9_news,e0j5KD,1849,2,0,422,0,31,-0.5,89,7.52240023138713,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_HXsUx,1,news,news_true,oct9_news,e0j5KD,3126,2,0,9,0,1,-0.5,90,8.04750951098142,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_rSeE1,1,news,news_true,oct9_news,e0j5KD,1703,3,0,122,0,10,-0.5,91,7.44014668066269,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_3wQXI,1,news,news_true,oct9_news,e0j5KD,1018,1,0,61,0,3,-0.5,92,6.92559519711047,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_m36jw,1,news,news_true,oct9_news,e0j5KD,1634,1,0,63,0,3,-0.5,93,7.39878627541995,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_kLSc3,1,news,news_true,oct9_news,e0j5KD,626,1,0,51,0,2,-0.5,94,6.4393503711001,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_0bwRq,1,news,news_true,oct9_news,e0j5KD,2420,2,0,93,0,7,-0.5,95,7.79152281915073,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_uN9tm,1,news,news_true,oct9_news,e0j5KD,2436,3,0,488,0,24,-0.5,96,7.79811262882979,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_KWUaR,1,news,news_true,oct9_news,e0j5KD,,2,0,55,0,8,-0.5,97,,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_yZ2yv,1,news,news_true,oct9_news,e0j5KD,,1,0,693,0,44,-0.5,98,,0,0,0,1,0,0,1,0
1653780032930_azhr1,47.14.139.240,o9n_oRtJ0,1,news,news_true,oct9_news,e0j5KD,,1,0,106,0,5,-0.5,99,,0,0,0,1,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_WjLGf,,news,,22052628_monkeypox,e0j5KD,,3,0,86467,0,4515,0.5,0,,0,1,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_jXuPe,1,news,news_true,oct9_news,e0j5KD,,3,0,164,0,21,0.5,1,,0,1,0,0,0,1,1,0
